Latitude,Longitude,WaterDepth,ObsvnTop,ObsvnBot,LocnName,DataSetKey,LocnKey,ObsvnKey,Device,DataTypes,Gravel,Sand,Mud,Clay,Grainsze,Sorting,Facies,FacMshp,FolkCde,RckMshp,VegMshp,Carbonate,MunslColr,OrgCarbn,lShearStr,Porosity,PWaveVel,Roughness,lCritShStr,GeolAge,ObsvnDetai,Key,ObsvnDate,DateSrc
46.52,-124.4667,139,0,0.05,BB333-322-MJ2,168,145657,184097,Grab,TXR,0,50,50,2,5.2,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165277,<1974,collection date
46.52,-124.4667,139,0,0.05,BB333-322-MJ2,168,145657,184098,Grab,GRZ,0,50,50,-99,4.8,2,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165278,<1974,collection date
46.52,-124.4667,139,0,0.05,BB333-322-MJ3,168,145658,184099,Grab,TXR,0,46,54,0,5,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165279,<1974,collection date
46.52,-124.4667,139,0,0.05,BB333-322-MJ3,168,145658,184100,Grab,GRZ,0,46,54,-99,4.8,1.8,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165280,<1974,collection date
46.52,-124.45,119,0,0.05,BB333-320-MH2,168,145649,184081,Grab,TXR,0,46,54,0,5,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165281,<1974,collection date
46.52,-124.45,119,0,0.05,BB333-320-MH2,168,145649,184082,Grab,GRZ,0,46,54,-99,4.7,1.8,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165282,<1974,collection date
46.52,-124.45,119,0,0.05,BB333-320-MH3,168,145650,184083,Grab,TXR,0,49,51,0,4.9,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165283,<1974,collection date
46.52,-124.45,119,0,0.05,BB333-320-MH3,168,145650,184084,Grab,GRZ,0,49,51,-99,4.6,1.8,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165284,<1974,collection date
46.52,-124.45,119,0,0.05,BB333-320-MH4,168,145651,184085,Grab,TXR,0,50,50,0,4.9,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165285,<1974,collection date
46.52,-124.45,119,0,0.05,BB333-320-MH4,168,145651,184086,Grab,GRZ,0,50,50,-99,4.6,1.7,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165286,<1974,collection date
46.52,-124.4,93,0,0.05,BB333-318-MF1,168,145641,184065,Grab,TXR,0,91,9,4,3.1,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165287,<1974,collection date
46.52,-124.4,93,0,0.05,BB333-318-MF1,168,145641,184066,Grab,GRZ,0,91,9,-99,3.1,1.4,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165288,<1974,collection date
46.52,-124.4,93,0,0.05,BB333-318-MF2,168,145642,184067,Grab,TXR,0,51,49,15,5.4,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165289,<1974,collection date
46.52,-124.4,93,0,0.05,BB333-318-MF2,168,145642,184068,Grab,GRZ,0,51,49,-99,4.9,2.2,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165290,<1974,collection date
46.52,-124.4,93,0,0.05,BB333-318-MF3,168,145643,184069,Grab,TXR,0,47,53,0,4.9,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165291,<1974,collection date
46.52,-124.4,93,0,0.05,BB333-318-MF3,168,145643,184070,Grab,GRZ,0,47,53,-99,4.6,1.8,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165292,<1974,collection date
46.52,-124.4,93,0,0.05,BB333-318-MF4,168,145644,184071,Grab,TXR,0,52,48,14,5.3,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165293,<1974,collection date
46.52,-124.4,93,0,0.05,BB333-318-MF4,168,145644,184072,Grab,GRZ,0,52,48,-99,4.8,2.1,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165294,<1974,collection date
46.52,-124.37,82,0,0.05,BB333-317-ME1,168,145638,184059,Grab,TXR,0,63,37,0,4.3,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165295,<1974,collection date
46.52,-124.37,82,0,0.05,BB333-317-ME1,168,145638,184060,Grab,GRZ,0,63,37,-99,4,1.6,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165296,<1974,collection date
46.52,-124.37,82,0,0.05,BB333-317-ME2,168,145639,184061,Grab,TXR,0,62,38,9,4.3,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165297,<1974,collection date
46.52,-124.37,82,0,0.05,BB333-317-ME2,168,145639,184062,Grab,GRZ,0,62,38,-99,4.1,2,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165298,<1974,collection date
46.52,-124.37,82,0,0.05,BB333-317-ME4,168,145640,184063,Grab,TXR,0,56,44,11,5.1,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165299,<1974,collection date
46.52,-124.37,82,0,0.05,BB333-317-ME4,168,145640,184064,Grab,GRZ,0,56,44,-99,4.6,2.1,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165300,<1974,collection date
46.52,-124.3533,73,0,0.05,BB333-316-MD1,168,145635,184053,Grab,TXR,0,54,46,9,4.8,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165301,<1974,collection date
46.52,-124.3533,73,0,0.05,BB333-316-MD1,168,145635,184054,Grab,GRZ,0,54,46,-99,4.5,2,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165302,<1974,collection date
46.52,-124.3533,73,0,0.05,BB333-316-MD2,168,145636,184055,Grab,TXR,0,46,54,0,4.9,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165303,<1974,collection date
46.52,-124.3533,73,0,0.05,BB333-316-MD2,168,145636,184056,Grab,GRZ,0,46,54,-99,4.6,1.7,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165304,<1974,collection date
46.52,-124.3533,73,0,0.05,BB333-316-MD3,168,145637,184057,Grab,TXR,0,57,43,0,4.6,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165305,<1974,collection date
46.52,-124.3533,73,0,0.05,BB333-316-MD3,168,145637,184058,Grab,GRZ,0,57,43,-99,4.2,1.7,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165306,<1974,collection date
46.52,-123.9733,9,0,0.05,WB003-41-WAA,168,146210,185202,Grab,TXR,0,98,2,1,2.5,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165307,<1974,collection date
46.52,-123.9733,9,0,0.05,WB003-41-WAA,168,146210,185203,Grab,GRZ,0,98,2,1,2.6,0.8,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165308,<1974,collection date
46.52,-123.9733,8,0,0.1,TR118_41,170,146743,186127,Grab:VanVeen,TXR.LTH,0,98,2,1,-99,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165309,<1965,collection date
46.52,-123.9367,1,0,0.05,WB007-78-WAA,168,146251,185284,Grab,TXR,0,35,65,13,5,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165310,<1974,collection date
46.52,-123.9367,1,0,0.05,WB007-78-WAA,168,146251,185285,Grab,GRZ,3,35,62,7,5.1,2.6,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165311,<1974,collection date
46.52,-123.9367,1,0,0.05,WB007--WBA,168,146252,185286,Grab,TXR,0,35,65,13,5,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165312,<1974,collection date
46.52,-123.9367,1,0,0.05,WB007--WBA,168,146252,185287,Grab,GRZ,0,35,62,7,5,2.6,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165313,<1974,collection date
46.52,-123.9367,1,0,0.1,TR118_78,170,146780,186174,Grab:VanVeen,TXR.LTH,0,35,65,13,-99,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165314,<1965,collection date
46.52167,-124.4633,135,0,0.05,BB333-321-MI1,168,145652,184087,Grab,TXR,0,51,49,8,5.2,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165315,<1974,collection date
46.52167,-124.4633,135,0,0.05,BB333-321-MI1,168,145652,184088,Grab,GRZ,0,51,49,-99,4.8,2,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165316,<1974,collection date
46.52167,-124.4633,135,0,0.05,BB333-321-MI2,168,145653,184089,Grab,TXR,0,44,56,0,5.1,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165317,<1974,collection date
46.52167,-124.4633,135,0,0.05,BB333-321-MI2,168,145653,184090,Grab,GRZ,0,44,56,-99,4.8,1.8,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165318,<1974,collection date
46.52167,-124.4633,135,0,0.05,BB333-321-MI3,168,145654,184091,Grab,TXR,0,46,54,0,5,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165319,<1974,collection date
46.52167,-124.4633,135,0,0.05,BB333-321-MI3,168,145654,184092,Grab,GRZ,0,46,54,-99,4.7,1.9,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165320,<1974,collection date
46.52167,-124.4633,135,0,0.05,BB333-321-MI4,168,145655,184093,Grab,TXR,0,39,61,0,5.1,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165321,<1974,collection date
46.52167,-124.4633,135,0,0.05,BB333-321-MI4,168,145655,184094,Grab,GRZ,0,39,61,-99,5,1.8,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165322,<1974,collection date
46.525,-124.4333,113,0,0.05,BB333-319-MG1,168,145645,184073,Grab,TXR,0,41,59,13,5.4,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165323,<1974,collection date
46.525,-124.4333,113,0,0.05,BB333-319-MG1,168,145645,184074,Grab,GRZ,0,41,59,-99,5.1,2.1,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165324,<1974,collection date
46.525,-124.4333,113,0,0.05,BB333-319-MG3,168,145646,184075,Grab,TXR,0,59,41,2,4.8,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165325,<1974,collection date
46.525,-124.4333,113,0,0.05,BB333-319-MG3,168,145646,184076,Grab,GRZ,0,59,41,-99,4.4,1.8,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165326,<1974,collection date
46.525,-124.4333,113,0,0.05,BB333-319-MG4,168,145647,184077,Grab,TXR,0,56,44,0,4.8,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165327,<1974,collection date
46.525,-124.4333,113,0,0.05,BB333-319-MG4,168,145647,184078,Grab,GRZ,0,56,44,-99,4.4,1.7,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165328,<1974,collection date
46.52833,-124.4583,503,0,0.05,BB326-31-GAA,168,145321,183425,Grab,TXR,0,2,98,51,8,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165329,<1974,collection date
46.52833,-124.4583,503,0,0.05,BB326-31-GAA,168,145321,183426,Grab,GRZ,6,2,93,30,8.1,2.3,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165330,<1974,collection date
46.52833,-124.4583,-99,0,0,BB326-31-TR,171,146785,186198,UnidDevice,TXR,0,2,98,51,8.1,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165331,196306,collection date
46.52833,-124.4583,-99,0,0.88,BB326-31-TR,171,146785,186199,UnidDevice,COL,-99,-99,-99,-99,-99,-99,-,-99,-,-99,-99,-99,5Y4/2,-99,-99,-99,-99,-,-99,-,-,ext_0165332,196306,collection date
46.52833,-124.4583,-99,0,0.82,BB326-31-TR,171,146785,186200,UnidDevice,LTH,-99,-99,-99,-99,-99,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165333,196306,collection date
46.52833,-124.4583,-99,0.45,0.45,BB326-31-TR,171,146785,186201,UnidDevice,TXR.LTH,0,2,98,46,8.2,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165334,196306,collection date
46.52833,-124.4583,-99,0.88,0.88,BB326-31-TR,171,146785,186203,UnidDevice,TXR,0,12,88,43,7.6,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165335,196306,collection date
46.53333,-123.9715,-99,0,0.05,WB33,175,147156,187313,Grab,GRZ,0,92,8,-99,2.8,0.9,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165336,<2002,collection date
46.53833,-124.1783,35,0,0.05,BB333-334-MV1,168,145695,184173,Grab,TXR,0,89,11,7,3.5,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165337,<1974,collection date
46.53833,-124.1783,35,0,0.05,BB333-334-MV1,168,145695,184174,Grab,GRZ,0,89,11,-99,3.8,1.4,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165338,<1974,collection date
46.53833,-124.1783,35,0,0.05,BB333-334-MV2,168,145696,184175,Grab,TXR,0,90,10,6,3.4,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165339,<1974,collection date
46.53833,-124.1783,35,0,0.05,BB333-334-MV2,168,145696,184176,Grab,GRZ,0,90,10,-99,3.7,1.4,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165340,<1974,collection date
46.53833,-124.1783,35,0,0.05,BB333-334-MV3,168,145697,184177,Grab,TXR,0,86,14,9,3.5,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165341,<1974,collection date
46.53833,-124.1783,35,0,0.05,BB333-334-MV3,168,145697,184178,Grab,GRZ,0,86,14,-99,3.9,1.6,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165342,<1974,collection date
46.53833,-124.1783,35,0,0.05,BB333-334-MV4,168,145698,184179,Grab,TXR,0,90,10,5,3.5,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165343,<1974,collection date
46.53833,-124.1783,35,0,0.05,BB333-334-MV4,168,145698,184180,Grab,GRZ,0,90,10,-99,3.7,1.3,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165344,<1974,collection date
46.54667,-124.1333,27,0.1,-99,OC005-15-10,167,144344,181446,VibroCorer,LTH.TXR,0,98,2,0,3.1,0.5,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165345,<1968,collection date
46.54667,-124.1333,27,0.1,-99,OC005-15-10,167,144344,181447,VibroCorer,GRZ,0,98,2,-99,3.2,0.6,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165346,<1968,collection date
46.54667,-124.1333,27,0.3,-99,OC005-15-10,167,144344,181448,VibroCorer,LTH.TXR,0,97,3,0,3.1,0.4,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165347,<1968,collection date
46.54667,-124.1333,27,0.3,-99,OC005-15-10,167,144344,181449,VibroCorer,GRZ,0,97,3,-99,3.2,0.5,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165348,<1968,collection date
46.54667,-124.1333,27,0.47,-99,OC005-15-10,167,144344,181450,VibroCorer,LTH.TXR,0,98,2,0,3.1,0.4,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165349,<1968,collection date
46.54667,-124.1333,27,0.47,-99,OC005-15-10,167,144344,181451,VibroCorer,GRZ,0,98,2,-99,3.1,0.5,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165350,<1968,collection date
46.54667,-124.1033,13,0,-99,OC005-14,167,144343,181434,VibroCorer,LTH.TXR,0,99,1,0,2.8,0.4,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165351,<1968,collection date
46.54667,-124.1033,13,0,-99,OC005-14,167,144343,181435,VibroCorer,GRZ,0,99,1,-99,2.9,0.4,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165352,<1968,collection date
46.54667,-124.1033,13,0.2,-99,OC005-14,167,144343,181436,VibroCorer,LTH.TXR,0,100,0,0,2.8,0.3,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165353,<1968,collection date
46.54667,-124.1033,13,0.2,-99,OC005-14,167,144343,181437,VibroCorer,GRZ,0,100,0,-99,2.9,0.4,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165354,<1968,collection date
46.54667,-124.1033,13,0.4,-99,OC005-14,167,144343,181438,VibroCorer,LTH.TXR,0,98,2,0,2.8,0.4,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165355,<1968,collection date
46.54667,-124.1033,13,0.4,-99,OC005-14,167,144343,181439,VibroCorer,GRZ,0,98,2,-99,2.9,0.5,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165356,<1968,collection date
46.54667,-124.1033,13,0.6,-99,OC005-14,167,144343,181440,VibroCorer,LTH.TXR,0,96,4,0,2.9,0.5,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165357,<1968,collection date
46.54667,-124.1033,13,0.6,-99,OC005-14,167,144343,181441,VibroCorer,GRZ,0,96,4,-99,3,0.6,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165358,<1968,collection date
46.54667,-124.1033,13,0.8,-99,OC005-14,167,144343,181442,VibroCorer,LTH.TXR,0,97,3,0,2.7,0.4,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165359,<1968,collection date
46.54667,-124.1033,13,0.8,-99,OC005-14,167,144343,181443,VibroCorer,GRZ,0,97,3,-99,2.9,0.6,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165360,<1968,collection date
46.54667,-124.1033,13,0.88,-99,OC005-14,167,144343,181444,VibroCorer,LTH.TXR,0,97,3,0,2.7,0.4,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165361,<1968,collection date
46.54667,-124.1033,13,0.88,-99,OC005-14,167,144343,181445,VibroCorer,GRZ,0,97,3,-99,2.8,0.6,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165362,<1968,collection date
46.54667,-124.06,9,0,0.05,3010-28A-WAA,168,146137,185057,Grab,TXR,0,100,0,0,2.6,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165363,<1974,collection date
46.54667,-124.06,9,0,0.05,3010-28A-WAA,168,146137,185058,Grab,-,-99,-99,-99,-99,-99,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165364,<1974,collection date
46.54667,-124.06,6,0,0.05,3010-28B-WBA,168,146138,185059,Grab,TXR,0,99,1,0,2.3,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165365,<1974,collection date
46.54667,-124.06,6,0,0.05,3010-28B-WBA,168,146138,185060,Grab,-,-99,-99,-99,-99,-99,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165366,<1974,collection date
46.54667,-124.06,9,0,0.05,3010-76A-WAA,168,146156,185095,Grab,TXR,0,99,1,0,3,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165367,<1974,collection date
46.54667,-124.06,9,0,0.05,3010-76A-WAA,168,146156,185096,Grab,-,-99,-99,-99,-99,-99,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165368,<1974,collection date
46.54667,-124.06,6,0,0.05,3010-76B-WBA,168,146157,185097,Grab,TXR,0,99,1,0,2.8,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165369,<1974,collection date
46.54667,-124.06,9,0,0.05,4010-76A-WAA,168,146168,185118,Grab,TXR,0,99,1,0,2.9,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165370,<1974,collection date
46.54667,-124.06,9,0,0.05,4010-76A-WAA,168,146168,185119,Grab,-,-99,-99,-99,-99,-99,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165371,<1974,collection date
46.54667,-124.06,8,0,0.1,3-10-16-A,169,146615,185955,VanVeenGrab+Corer,TXR,0,99,1,-99,3,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165372,<1964,collection date
46.54667,-124.06,12,0,0.1,3-10-16-B,169,146616,185957,VanVeenGrab+Corer,TXR,0,99,1,-99,2.8,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165373,<1964,collection date
46.54667,-124.06,-99,0,0,3-10-16-D,169,146617,185959,UnidDevice,TXR,0,99,1,-99,2.3,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,surface,ext_0165374,<1964,collection date
46.54667,-124.06,8,0,0.1,4-10-16-A,169,146677,186044,VanVeenGrab+Corer,TXR,0,98,2,-99,3,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165375,<1964,collection date
46.54667,-124.06,12,0,0.1,4-10-16-B,169,146678,186045,VanVeenGrab+Corer,TXR,0,99,1,-99,2.9,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165376,<1964,collection date
46.54667,-124.06,-99,0,0,4-10-16-D,169,146679,186046,UnidDevice,TXR,0,99,1,-99,2.3,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,surface,ext_0165377,<1964,collection date
46.55,-124.09,9,0,-99,OC005-13,167,144342,181422,VibroCorer,LTH.TXR,0,99,1,0,2.9,0.4,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165378,<1968,collection date
46.55,-124.09,9,0,-99,OC005-13,167,144342,181423,VibroCorer,GRZ,0,99,1,-99,2.9,0.4,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165379,<1968,collection date
46.55,-124.09,9,0.2,-99,OC005-13,167,144342,181424,VibroCorer,LTH.TXR,0,99,1,0,2.9,0.4,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165380,<1968,collection date
46.55,-124.09,9,0.2,-99,OC005-13,167,144342,181425,VibroCorer,GRZ,0,99,1,-99,2.9,0.4,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165381,<1968,collection date
46.55,-124.09,9,0.4,-99,OC005-13,167,144342,181426,VibroCorer,LTH.TXR,0,99,1,0,2.8,0.4,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165382,<1968,collection date
46.55,-124.09,9,0.4,-99,OC005-13,167,144342,181427,VibroCorer,GRZ,0,99,1,-99,2.8,0.4,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165383,<1968,collection date
46.55,-124.09,9,0.6,-99,OC005-13,167,144342,181428,VibroCorer,LTH.TXR,0,98,2,0,2.8,0.4,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165384,<1968,collection date
46.55,-124.09,9,0.6,-99,OC005-13,167,144342,181429,VibroCorer,GRZ,0,98,2,-99,2.9,0.5,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165385,<1968,collection date
46.55,-124.09,9,0.75,-99,OC005-13,167,144342,181430,VibroCorer,LTH.TXR,0,78,22,0,2.9,1.8,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165386,<1968,collection date
46.55,-124.09,9,0.75,-99,OC005-13,167,144342,181431,VibroCorer,GRZ,0,78,22,6,3.9,2.2,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165387,<1968,collection date
46.55,-124.09,9,0.8,-99,OC005-13,167,144342,181432,VibroCorer,LTH.TXR,0,98,2,0,2.8,0.4,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165388,<1968,collection date
46.55,-124.09,9,0.8,-99,OC005-13,167,144342,181433,VibroCorer,GRZ,0,98,2,-99,2.9,0.5,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165389,<1968,collection date
46.5505,-124.0212,-99,0,0.05,WB22,175,147152,187308,Grab,GRZ,0,100,0,-99,2.4,0.4,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165390,<2002,collection date
46.5505,-123.9438,-99,0,0.05,WB32,175,147155,187312,Grab,GRZ,1,99,0,-99,2.4,0.6,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165391,<2002,collection date
46.55167,-124.0233,-99,0,0.1,TR118_19,170,146721,186095,Grab:VanVeen,TXR.CMP.LTH,0,99,1,0,-99,-99,-,-99,-,-99,-99,0,-,0.2,-99,-99,-99,-,-99,-,-,ext_0165392,<1965,collection date
46.55333,-124.4283,99,0,0.05,BB333-326-MN1,168,145669,184121,Grab,TXR,0,61,39,0,4.6,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165393,<1974,collection date
46.55333,-124.4283,99,0,0.05,BB333-326-MN1,168,145669,184122,Grab,GRZ,0,61,39,-99,4.1,1.7,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165394,<1974,collection date
46.55333,-124.4283,99,0,0.05,BB333-326-MN2,168,145670,184123,Grab,TXR,0,66,34,9,4.9,-99,-,-99,-,-99,-99,-99,-,-99,-99,-99,-99,-,-99,-,-,ext_0165395,<1974,collection date
